SOURCE_FORMID	PATCH_FORMID	EDITORID	NAME	SEX	HAIR	HL
01027F93	03027F93	Elidor	Elidor	M	0Victor	0VictorHL
01027F94	03027F94	Rienna	Rienna	F	0Lenore	0LenoreHL
01027F95	03027F95	BragGroBharg	Brag gro-Bharg	M	0RedRobin	0RedRobinHL
01027FCD	03027FCD	Testguard	Guard	M	0TheTruth	0TheTruthHL
01028007	03028007	SavlianMatius	Savlian Matius	M	0Theo	0TheoHL
0102800B	0302800B	JesanRilian	Jesan Rilian	M	0Victor	0VictorHL
01028034	03028034	Tierra	Tierra	F	0Lenore	0LenoreHL
01028035	03028035	Merandil	Merandil	M	0RedRobin	0RedRobinHL
01028036	03028036	BerichInian	Berich Inian	M	0TheTruth	0TheTruthHL
010280C6	030280C6	HackdirtBrethrenMonster	Hackdirt Brethren	M	0Victor	0VictorHL
010280C7	030280C7	EtiraMoslin	Etira Moslin	F	0Laurell	0LaurellHL
010280C8	030280C8	VlanhonderMoslin	Vlanhonder Moslin	M	0Victor	0VictorHL
010280C9	030280C9	DarMa	Dar-Ma	F	0Lamb	0LambHL
010280CA	030280CA	JivHiriel	Jiv Hiriel	M	0Theo	0TheoHL
010280CB	030280CB	MarlenaBrussiner	Marlena Brussiner	F	0Laurell	0LaurellHL
010280CC	030280CC	NatchPinder	Natch Pinder	M	0TheTruth	0TheTruthHL
01028C7F	03028C7F	ChorrolGuardJailorDay	Chorrol Jailor	M	0Victor	0VictorHL
01028C80	03028C80	ChorrolGuardJailorNight	Chorrol Jailor	M	0Victor	0VictorHL
01028E72	03028E72	LazareMilvan	Lazare Milvan	M	0RedRobin	0RedRobinHL
01028E73	03028E73	FalanuHlaalu	Falanu Hlaalu	F	0Lamb	0LambHL
01028E75	03028E75	AmbroiseCanne	Ambroise Canne	M	0Theo	0TheoHL
01028E7D	03028E7D	UndenaOrethi	Undena Orethi	F	0Lenore	0LenoreHL
01028E84	03028E84	UurastheShepherd	Uuras the Shepherd	M	0Victor	0VictorHL
01028F8C	03028F8C	MoggraMogakh	Mog gra-Mogakh	F	0Laurell	0LaurellHL
01028F8D	03028F8D	UgakgraMogakh	Ugak gra-Mogakh	F	0Lenore	0LenoreHL
01028F90	03028F90	ErinaJeranus	Erina Jeranus	F	0Lenore	0LenoreHL
01028F92	03028F92	GraklakgroBuglump	Graklak gro-Buglump	M	0Theo	0TheoHL
01028F96	03028F96	ElseGodHater	Else God-Hater	F	0Laurell	0LaurellHL
01028F98	03028F98	Gunder	Gunder	M	0Theo	0TheoHL
01028F9B	03028F9B	AgnetethePickled	Agnete the Pickled	F	0Laurell	0LaurellHL
01028F9D	03028F9D	Tumindil	Tumindil	M	0Theo	0TheoHL
01028F9F	03028F9F	MariePalielle	Marie Palielle	F	0Laurell	0LaurellHL
01028FA1	03028FA1	ValandrusAbor	Valandrus Abor	M	0Theo	0TheoHL
01028FA4	03028FA4	Roderick	Roderick	M	0RedRobin	0RedRobinHL
01028FA6	03028FA6	GerardMelie	Gerard Melie	M	0RedRobin	0RedRobinHL
01028FA7	03028FA7	Laenafil	Laenafil	F	0Lenore	0LenoreHL
01028FA9	03028FA9	UlmuggroCromgog	Ulmug gro-Cromgog	M	0TheTruth	0TheTruthHL
01028FAC	03028FAC	Neesha	Neesha	F	0Lenore	0LenoreHL
01028FAE	03028FAE	JanusHassildor	Janus Hassildor	M	0Theo	0TheoHL
01028FB0	03028FB0	HalLiurz	Hal-Liurz	F	0Laurell	0LaurellHL
01028FB2	03028FB2	Dion	Dion	M	0Victor	0VictorHL
01028FB6	03028FB6	ShumgroYarug	Shum gro-Yarug	M	0Victor	0VictorHL
01028FB7	03028FB7	VandorallenTrebatius	Vandorallen Trebatius	M	0RedRobin	0RedRobinHL
01028FB9	03028FB9	DanusArtellian	Danus Artellian	M	0Theo	0TheoHL
01028FBB	03028FBB	SkingradCastleGuardPostDay01	Skingrad Guard	M	0Victor	0VictorHL
01029231	03029231	ArenaRank1A	Yellow Team Brawler	M	0TheTruth	0TheTruthHL
01029232	03029232	ArenaRank1C	Yellow Team Brawler	F	0Laurell	0LaurellHL
01029233	03029233	ArenaRank1B	Yellow Team Brawler	F	0Koala	0KoalaHL
01029234	03029234	ArenaRank1D	Yellow Team Brawler	M	0Theo	0TheoHL
01029372	03029372	SkingradCastleGuardPostDay02	Skingrad Guard	M	0TheTruth	0TheTruthHL
01029373	03029373	SkingradCastleGuardPostNight01	Skingrad Guard	M	0Victor	0VictorHL
01029379	03029379	SkingradCastleGuardPostNight02	Skingrad Guard	M	0TheTruth	0TheTruthHL
0102937E	0302937E	SkingradGuardPostDay01	Skingrad Guard	M	0TheTruth	0TheTruthHL
01029389	03029389	SkingradGuardPostDay02	Skingrad Guard	M	0Victor	0VictorHL
0102938E	0302938E	SkingradGuardPostNight01	Skingrad Guard	M	0RedRobin	0RedRobinHL
01029394	03029394	SkingradGuardPostNight02	Skingrad Guard	M	0RedRobin	0RedRobinHL
01029396	03029396	SkingradGuardPostDay04	Skingrad Guard	M	0RedRobin	0RedRobinHL
01029397	03029397	SkingradGuardPatrolDay01	Skingrad Guard	M	0Theo	0TheoHL
01029398	03029398	SkingradGuardPostDay03	Skingrad Guard	M	0TheTruth	0TheTruthHL
010293A9	030293A9	SkingradGuardPostNight04	Skingrad Guard	M	0Victor	0VictorHL
010293AA	030293AA	SkingradGuardPatrolNight01	Skingrad Guard	M	0TheTruth	0TheTruthHL
010293AB	030293AB	SkingradGuardPostNight03	Skingrad Guard	M	0TheTruth	0TheTruthHL
010293D5	030293D5	AhMalz	Ah-Malz	M	0RedRobin	0RedRobinHL
010293DB	030293DB	FadusCalidius	Fadus Calidius	M	0TheTruth	0TheTruthHL
010293E4	030293E4	Parwen	Parwen	F	0Leona	0LeonaHL
010293ED	030293ED	SulinusVassinus	Sulinus Vassinus	M	0Theo	0TheoHL
010293EE	030293EE	Druja	Druja	F	0Lenore	0LenoreHL
010293F3	030293F3	ViggetheCautious	Vigge the Cautious	M	0RedRobin	0RedRobinHL
010293F7	030293F7	ToutiusSextius	Toutius Sextius	M	0TheTruth	0TheTruthHL
01029495	03029495	Salmo	Salmo	M	0Victor	0VictorHL
010294A2	030294A2	RemanBroder	Reman Broder	M	0TheTruth	0TheTruthHL
010294AF	030294AF	BernadettePeneles	Bernadette Peneles	F	0Leona	0LeonaHL
010294B7	030294B7	Shameer	Shameer	M	0Victor	0VictorHL
010294BF	030294BF	DavideSurilie	Davide Surilie	M	0Theo	0TheoHL
010294C0	030294C0	GastonSurilie	Gaston Surilie	M	0RedRobin	0RedRobinHL
010294C3	030294C3	Glarthir	Glarthir	M	0TheTruth	0TheTruthHL
010294CC	030294CC	Tamika	Tamika	F	0Lamb	0LambHL
0102950A	0302950A	AdrienneBerene	Adrienne Berene	F	0Koala	0KoalaHL
0102952D	0302952D	Ruma	Ruma Camoran	F	0Laurell	0LaurellHL
01029908	03029908	ArenaRank2A	Yellow Team Bloodletter	M	0Theo	0TheoHL
01029909	03029909	ArenaRank2B	Yellow Team Bloodletter	F	0Koala	0KoalaHL
0102990A	0302990A	ArenaRank2C	Yellow Team Bloodletter	M	0Theo	0TheoHL
01029910	03029910	ArenaRank3A	Yellow Team Myrmidon	M	0Theo	0TheoHL
01029911	03029911	ArenaRank3B	Yellow Team Myrmidon	F	0Koala	0KoalaHL
01029912	03029912	ArenaRank3C	Yellow Team Myrmidon	M	0RedRobin	0RedRobinHL
01029915	03029915	TestHelmetHead	Widehead	M	0TheTruth	0TheTruthHL
01029916	03029916	TestHelmetHead2	NormalHead	M	0Victor	0VictorHL
0102991A	0302991A	TimotheeLaRouche	Timothee LaRouche	M	0Theo	0TheoHL
0102991C	0302991C	VaronVamori	Varon Vamori	M	0Victor	0VictorHL
0102991E	0302991E	BrotchCalus	Brotch Calus	M	0Victor	0VictorHL
01029938	03029938	ArenaRank4A	Yellow Team Warrior	F	0Leona	0LeonaHL
01029939	03029939	ArenaRank4B	Yellow Team Warrior	F	0Leona	0LeonaHL
01029944	03029944	ArenaRank4C	Yellow Team Warrior	F	0Laurell	0LaurellHL
01029945	03029945	ArenaRank5A	Yellow Team Gladiator	M	0RedRobin	0RedRobinHL
01029946	03029946	ArenaRank5B	Yellow Team Gladiator	F	0Lenore	0LenoreHL
01029947	03029947	ArenaRank5C	Yellow Team Gladiator	M	0Theo	0TheoHL
01029948	03029948	ArenaRank5D	Yellow Team Gladiator	M	0Victor	0VictorHL
0102994E	0302994E	ArenaRank5E	Yellow Team Gladiator	M	0Theo	0TheoHL
01029968	03029968	ArenaRank6A	Yellow Team Hero	M	0RedRobin	0RedRobinHL
01029969	03029969	ArenaRank6B	Yellow Team Hero	M	0RedRobin	0RedRobinHL
0102996B	0302996B	ArenaRank6D	Yellow Team Champion	F	0Laurell	0LaurellHL
0102996C	0302996C	ArenaRank6C	Yellow Team Bloodletter	M	0RedRobin	0RedRobinHL
0102996D	0302996D	ArenaRank6E	Yellow Team Pit Dog	F	0Laurell	0LaurellHL
01029D75	03029D75	Hundolin	Hundolin	M	0RedRobin	0RedRobinHL
0102A2AE	0302A2AE	ArenaRank0B	Yellow Team Pit Dog	M	0RedRobin	0RedRobinHL
0102A2B1	0302A2B1	ArenaRank0A	Yellow Team Pit Dog	F	0Koala	0KoalaHL
0102A2B3	0302A2B3	ArenaRank0C	Yellow Team Pit Dog	M	0RedRobin	0RedRobinHL
0102AB4C	0302AB4C	Jollring	Jollring	M	0Theo	0TheoHL
0102AB4E	0302AB4E	Umbacano	Umbacano	M	0TheTruth	0TheTruthHL
0102AB55	0302AB55	TestJuanDummy	Lackey	M	0Victor	0VictorHL
0102ACC3	0302ACC3	ChorrolGuardPostDay01	Chorrol Guard	M	0RedRobin	0RedRobinHL
0102ACC4	0302ACC4	ChorrolGuardPostNight03	Chorrol Guard	M	0TheTruth	0TheTruthHL
0102ACD1	0302ACD1	ArenaYellowCombatant	Yellow Team Combatant	F	0Leona	0LeonaHL
0102ACD2	0302ACD2	ArenaBlueCombatant	Blue Team Combatant	M	0Theo	0TheoHL
0102AD83	0302AD83	TestChappyCombatGuy	Test Guy	F	0Lenore	0LenoreHL
0102AE7B	0302AE7B	DarkPirate1	Pirate	M	0TheTruth	0TheTruthHL
0102AE7C	0302AE7C	DarkPirate2	Pirate	M	0RedRobin	0RedRobinHL
0102AE7D	0302AE7D	DarkPirate3	Pirate	M	0TheTruth	0TheTruthHL
0102AF05	0302AF05	ClaudeMaric	Claude Maric	M	0Theo	0TheoHL
0102AF3C	0302AF3C	Rigmor	Rigmor	F	0Lenore	0LenoreHL
0102AF3E	0302AF3E	Srazirr	S'razirr	M	0Victor	0VictorHL
0102AF42	0302AF42	BrucetusFestinius	Brucetus Festinius	M	0Theo	0TheoHL
0102B528	0302B528	UmoggraMarad	Umog gra-Marad	F	0Leona	0LeonaHL
0102B529	0302B529	CollatinusVedius	Collatinus Vedius	M	0TheTruth	0TheTruthHL
0102B5EA	0302B5EA	Usheeja	Usheeja	M	0TheTruth	0TheTruthHL
0102B5EB	0302B5EB	SuriusAfranius	Surius Afranius	M	0TheTruth	0TheTruthHL
0102B7CE	0302B7CE	TestInigoMontoya	Inigo Montoya	M	0TheTruth	0TheTruthHL
0102B7D0	0302B7D0	TestCountTyroneRugen	Count Tyrone Rugen	M	0Victor	0VictorHL
0102B7D2	0302B7D2	TestPrinceHumperdinck	Prince Humperdinck	M	0Victor	0VictorHL
0102BA47	0302BA47	FathisUles	Fathis Ules	M	0RedRobin	0RedRobinHL
0102C0B6	0302C0B6	SkingradCastleGuardJailorDay	Skingrad Jailor	M	0TheTruth	0TheTruthHL
0102C0B7	0302C0B7	SkingradCastleGuardJailorNight	Skingrad Jailor	M	0Victor	0VictorHL
0102C0BB	0302C0BB	SkingradCastleGuardPatrolNight01	Skingrad Guard	M	0TheTruth	0TheTruthHL
0102C0C1	0302C0C1	SkingradCastleGuardPatrolDay01	Skingrad Guard	M	0Victor	0VictorHL
0102C0C6	0302C0C6	FrancoisMotierreFaked	Francois Motierre	M	0Victor	0VictorHL
0102C0EB	0302C0EB	ErissareArenim	Erissare Arenim	F	0Laurell	0LaurellHL
0102C623	0302C623	AzaniBlackheart	Azani Blackheart	M	0Theo	0TheoHL
0102C6C0	0302C6C0	DAAzuraVoice	Azura's Voce for Recording	F	0Lamb	0LambHL
0102C7C5	0302C7C5	DubokgroShagk	Dubok gro-Shagk	M	0Theo	0TheoHL
0102C7C6	0302C7C6	Rellian	Rellian	M	0Victor	0VictorHL
0102C7C7	0302C7C7	VantusPrelius	Vantus Prelius	M	0TheTruth	0TheTruthHL
0102C8D8	0302C8D8	Witseidutsei	Witseidutsei	F	0Koala	0KoalaHL
0102CA35	0302CA35	Henantier	Henantier	M	0Theo	0TheoHL
0102CA36	0302CA36	Droshanji	Dro'shanji	M	0RedRobin	0RedRobinHL
0102CA37	0302CA37	HenantierDream	Henantier	M	0Theo	0TheoHL
0102CB2D	0302CB2D	DelphineJend	Delphine Jend	F	0Lamb	0LambHL
0102CD1E	0302CD1E	Carahil	Carahil	F	0Laurell	0LaurellHL
0102CD1F	0302CD1F	KudEi	Kud-Ei	F	0Lamb	0LambHL
0102CD20	0302CD20	JeanneFrasoric	Jeanne Frasoric	F	0Leona	0LeonaHL
0102CD21	0302CD21	Falcar	Falcar	M	0RedRobin	0RedRobinHL
0102CD22	0302CD22	Dagail	Dagail	F	0Lenore	0LenoreHL
0102D018	0302D018	Thaurron	Thaurron	M	0Theo	0TheoHL
0102D019	0302D019	FelenRelas	Felen Relas	M	0TheTruth	0TheTruthHL
0102D01A	0302D01A	MarcGulitte	Marc Gulitte	M	0RedRobin	0RedRobinHL
0102D01B	0302D01B	Ardaline	Ardaline	F	0Lenore	0LenoreHL
0102D01C	0302D01C	ItaRienus	Ita Rienus	F	0Lenore	0LenoreHL
0102D01D	0302D01D	Aryarie	Aryarie	F	0Lenore	0LenoreHL
0102D01E	0302D01E	Jskar	J'skar	M	0RedRobin	0RedRobinHL
0102D01F	0302D01F	Volanaro	Volanaro	M	0TheTruth	0TheTruthHL
0102D020	0302D020	SelenaOrania	Selena Orania	F	0Koala	0KoalaHL
0102D021	0302D021	Deetsan	Deetsan	F	0Lamb	0LambHL
0102D022	0302D022	Orintur	Orintur	M	0Theo	0TheoHL
0102D023	0302D023	Eilonwy	Eilonwy	F	0Laurell	0LaurellHL
0102D024	0302D024	TrayvondtheRedguard	Trayvond the Redguard	M	0RedRobin	0RedRobinHL
0102D025	0302D025	Uurwen	Uurwen	F	0Koala	0KoalaHL
0102D026	0302D026	Sdrassa	S'drassa	M	0RedRobin	0RedRobinHL
0102D027	0302D027	AlvesUvenim	Alves Uvenim	F	0Koala	0KoalaHL
0102D028	0302D028	Agata	Agata	F	0Koala	0KoalaHL
0102D3F1	0302D3F1	TestStealthGuyAlert	Stealth Test Guy -- Alert	M	0TheTruth	0TheTruthHL
0102D3F2	0302D3F2	TestStealthGuyNotAlert	Stealth Test Guy -- Not Alert	M	0Victor	0VictorHL
0102D6E6	0302D6E6	Erthor	Erthor	M	0RedRobin	0RedRobinHL
0102D6EC	0302D6EC	IlavDralgoner	Ilav Dralgoner	M	0RedRobin	0RedRobinHL
0102D6EE	0302D6EE	WeedumJa	Weedum-Ja	F	0Lenore	0LenoreHL
0102D6F6	0302D6F6	Boldon	Boldon	M	0Victor	0VictorHL
0102D6F9	0302D6F9	Tavia	Tavia	F	0Leona	0LeonaHL
0102D6FB	0302D6FB	BatulgraSharob	Batul gra-Sharob	F	0Lenore	0LenoreHL
0102D6FD	0302D6FD	Athrelor	Athrelor	M	0Theo	0TheoHL
0102D6FF	0302D6FF	Hirtel	Hirtel	M	0RedRobin	0RedRobinHL
0102D701	0302D701	Sigrid	Sigrid	F	0Koala	0KoalaHL
0102D71F	0302D71F	ViranusDonton	Viranus Donton	M	0Theo	0TheoHL
0102D728	0302D728	GaltusPrevia	Galtus Previa	M	0Victor	0VictorHL
0102D8C0	0302D8C0	Kalthar	Kalthar	M	0Victor	0VictorHL
0102DC04	0302DC04	ChristopheMarane	Christophe Marane	M	0Victor	0VictorHL
0102DC06	0302DC06	Kiara	Kiara	F	0Leona	0LeonaHL
0102DC08	0302DC08	Caminalda	Caminalda	F	0Lenore	0LenoreHL
0102DF5F	0302DF5F	DemoTestToddManDarkElf	Alban Justinius	M	0RedRobin	0RedRobinHL
0102DF7A	0302DF7A	ValenDrethDark04	Valen Dreth	M	0TheTruth	0TheTruthHL
0102E5AF	0302E5AF	Vidkun	Vidkun	M	0TheTruth	0TheTruthHL
0102E5C6	0302E5C6	HerminiaCinna	Herminia Cinna	F	0Leona	0LeonaHL
0102E5D8	0302E5D8	DarkPrisonGuard01	Imperial Prison Guard	M	0Theo	0TheoHL
0102E5D9	0302E5D9	DarkPrisonGuard02	Imperial Prison Guard	M	0TheTruth	0TheTruthHL
0102E5DB	0302E5DB	DarkPrisonGuard04	Imperial Prison Guard	M	0TheTruth	0TheTruthHL
0102E5DC	0302E5DC	DarkPrisonGuard05	Imperial Prison Guard	M	0RedRobin	0RedRobinHL
0102F101	0302F101	MQ04MythicDawnAgent01	Mythic Dawn Leader	M	0RedRobin	0RedRobinHL
0102F108	0302F108	MQ04MythicDawnAgent02	Mythic Dawn Agent	F	0Leona	0LeonaHL
0102F10A	0302F10A	MQ04MythicDawnAgent03	Mythic Dawn Agent	M	0RedRobin	0RedRobinHL
0102F10B	0302F10B	MQ04MythicDawnAgent04	Mythic Dawn Agent	F	0Lenore	0LenoreHL
0102F10F	0302F10F	MQ04MythicDawnAgent05	Mythic Dawn Agent	M	0RedRobin	0RedRobinHL
0102F1FD	0302F1FD	SorisArenim	Soris Arenim	M	0RedRobin	0RedRobinHL
0102F85F	0302F85F	Sakeepa	Sakeepa	M	0TheTruth	0TheTruthHL
0102F861	0302F861	ShagolgroBumph	Shagol gro-Bumph	M	0RedRobin	0RedRobinHL
0102F864	0302F864	DiramSerethi	Diram Serethi	M	0Theo	0TheoHL
0102F865	0302F865	AdosiSerethi	Adosi Serethi	F	0Leona	0LeonaHL
0102F866	0302F866	UrnsiSerethi	Urnsi Serethi	F	0Koala	0KoalaHL
0102F86D	0302F86D	Ancotar	Ancotar	M	0RedRobin	0RedRobinHL
0102F874	0302F874	AugustaCalidia	Augusta Calidia	F	0Lamb	0LambHL
0102F875	0302F875	Faelian	Faelian	M	0Victor	0VictorHL
0102F876	0302F876	Atraena	Atraena	F	0Koala	0KoalaHL
0102FB2B	0302FB2B	AdamusPhillida	Adamus Phillida	M	0Victor	0VictorHL
0102FD6E	0302FD6E	ArielleJurard	Arielle Jurard	F	0Lamb	0LambHL
0102FD70	0302FD70	RoliandHanus	Roliand Hanus	M	0Victor	0VictorHL
0102FF2A	0302FF2A	JeeTah	Jee-Tah	M	0Victor	0VictorHL
0103001C	0303001C	Malene	Malene	F	0Laurell	0LaurellHL
0103001D	0303001D	Baurion	Baurion	M	0RedRobin	0RedRobinHL
01030148	03030148	JGhasta	J'Ghasta	M	0Victor	0VictorHL
0103018E	0303018E	Shaleez	Shaleez	F	0Lenore	0LenoreHL
01030196	03030196	AlvalUvani	Alval Uvani	M	0Victor	0VictorHL
010301AC	030301AC	HavilsteinHoarBlood	Havilstein Hoar-Blood	M	0TheTruth	0TheTruthHL
010301C4	030301C4	Ungolim	Ungolim	M	0Theo	0TheoHL
01030FD8	03030FD8	SibyllaDraconis	Sibylla Draconis	F	0Lamb	0LambHL
01030FD9	03030FD9	CaeliaDraconis	Caelia Draconis	F	0Lamb	0LambHL
01030FDA	03030FDA	MatthiasDraconis	Matthias Draconis	M	0Theo	0TheoHL
01030FDB	03030FDB	AndreasDraconis	Andreas Draconis	M	0RedRobin	0RedRobinHL
01030FDC	03030FDC	PerenniaDraconis	Perennia Draconis	F	0Lenore	0LenoreHL
01031317	03031317	GoblinJim	Goblin Jim	M	0Victor	0VictorHL
01031540	03031540	Mirisa	Mirisa	F	0Lamb	0LambHL
01031867	03031867	AloysBincal	Aloys Bincal	M	0RedRobin	0RedRobinHL
01031869	03031869	CalliaBincal	Callia Bincal	F	0Leona	0LeonaHL
0103186C	0303186C	BarthelGernand	Barthel Gernand	M	0RedRobin	0RedRobinHL
01031BC5	03031BC5	FarwilIndarys	Farwil Indarys	M	0Theo	0TheoHL
01031BC7	03031BC7	BremmanSenyan	Bremman Senyan	M	0Theo	0TheoHL
01031C23	03031C23	GarrusDarelliun	Garrus Darelliun	M	0Victor	0VictorHL
01031C31	03031C31	MS13CheydinhalGuardB	Cheydinhal Gate Guard	M	0RedRobin	0RedRobinHL
01031E96	03031E96	OrmelliusGoldwine	Ormellius Goldwine	M	0RedRobin	0RedRobinHL
01032640	03032640	VampireWarrior2	Vampire Warrior	M	0TheTruth	0TheTruthHL
01032641	03032641	VampireBarbarian2	Vampire Barbarian	M	0Victor	0VictorHL
01032642	03032642	VampireCrusader2	Vampire Crusader	M	0RedRobin	0RedRobinHL
01032643	03032643	VampireKnight2	Vampire Knight	M	0Theo	0TheoHL
01032644	03032644	VampireScout2	Vampire Scout	M	0RedRobin	0RedRobinHL
01032645	03032645	VampireArcher2	Vampire Archer	M	0RedRobin	0RedRobinHL
01032646	03032646	VampireRogue2	Vampire Rogue	M	0TheTruth	0TheTruthHL
01032647	03032647	VampireThief2	Vampire Thief	F	0Lamb	0LambHL
01032648	03032648	VampireAgent2	Vampire Agent	F	0Lamb	0LambHL
01032649	03032649	VampireAssassin2	Vampire Assassin	F	0Koala	0KoalaHL
0103264A	0303264A	VampireAcrobat2	Vampire Acrobat	F	0Laurell	0LaurellHL
0103264B	0303264B	VampireMonk2	Vampire Monk	F	0Lenore	0LenoreHL
0103264C	0303264C	VampirePilgrim2	Vampire Pilgrim	F	0Lamb	0LambHL
0103264D	0303264D	VampireBard2	Vampire Bard	F	0Laurell	0LaurellHL
0103264E	0303264E	VampireMage2	Vampire Mage	M	0TheTruth	0TheTruthHL
0103264F	0303264F	VampireSorcerer2	Vampire Sorcerer	M	0Victor	0VictorHL
01032650	03032650	VampireHealer2	Vampire Sorcerer	F	0Lenore	0LenoreHL
01032651	03032651	VampireBattlemage2	Vampire Battlemage	M	0Theo	0TheoHL
01032652	03032652	VampireWitchhunter2	Vampire Witchhunter	F	0Lenore	0LenoreHL
01032653	03032653	VampireSpellsword2	Vampire Spellsword	M	0TheTruth	0TheTruthHL
01032654	03032654	VampireNightblade2	Vampire Nightblade	F	0Leona	0LeonaHL
010327BA	030327BA	EduardRetiene	Eduard Retiene	M	0Victor	0VictorHL
010327BB	030327BB	MarieAlouette	Marie Alouette	F	0Lamb	0LambHL
010327BF	030327BF	JolieRetiene	Jolie Retiene	F	0Koala	0KoalaHL
01032940	03032940	MG16NecromancerMale1	Mage	M	0TheTruth	0TheTruthHL
01032941	03032941	MG16NecromancerFemale2	Mage	F	0Leona	0LeonaHL
01032942	03032942	MG16NecromancerFemale1TEMPLATE	Mage	F	0Koala	0KoalaHL
01032943	03032943	MG16NecromancerMale2	Mage	M	0TheTruth	0TheTruthHL
01032AEC	03032AEC	ICTempleGuardPatrolDay01	Imperial Watch	M	0TheTruth	0TheTruthHL
01032AED	03032AED	ICTempleGuardPatrolDay02	Imperial Watch	M	0Theo	0TheoHL
01032AEE	03032AEE	ICTempleGuardPostDay04	Imperial Watch	M	0TheTruth	0TheTruthHL
01032AF0	03032AF0	ICTempleGuardPostDay05	Imperial Watch	M	0Victor	0VictorHL
01032AF1	03032AF1	ICTempleGuardPatrolNight01	Imperial Watch	M	0TheTruth	0TheTruthHL
01032AF2	03032AF2	ICTempleGuardPatrolNight02	Imperial Watch	M	0Victor	0VictorHL
01032AF3	03032AF3	ICTempleGuardPostNight04	Imperial Watch	M	0Victor	0VictorHL
01032AF5	03032AF5	ICTempleGuardPostNight05	Imperial Watch	M	0RedRobin	0RedRobinHL
01032AF6	03032AF6	ICTempleGuardPostDay01	Imperial Watch	M	0Theo	0TheoHL
01032AF7	03032AF7	ICTempleGuardPostDay02	Imperial Watch	M	0Victor	0VictorHL
01032AF8	03032AF8	ICTempleGuardPostDay03	Imperial Watch	M	0TheTruth	0TheTruthHL
01032AF9	03032AF9	ICTempleGuardPostNight01	Imperial Watch	M	0RedRobin	0RedRobinHL
01032AFA	03032AFA	ICTempleGuardPostNight02	Imperial Watch	M	0TheTruth	0TheTruthHL
01032AFB	03032AFB	ICTempleGuardPostNight03	Imperial Watch	M	0RedRobin	0RedRobinHL
01032BF8	03032BF8	VampirePatriarchSorcererMale	Vampire Patriarch	M	0Victor	0VictorHL
01032BF9	03032BF9	VampirePatriarchSorcererFemale	Vampire Matriarch	F	0Lenore	0LenoreHL
01032BFC	03032BFC	VampirePatriarchAssassinFemale	Vampire Matriarch	F	0Laurell	0LaurellHL
01032BFD	03032BFD	VampirePatriarchAssassinMale	Vampire Patriarch	M	0TheTruth	0TheTruthHL
01032BFE	03032BFE	VampirePatriarchCrusaderMale	Vampire Patriarch	M	0TheTruth	0TheTruthHL
01032BFF	03032BFF	VampirePatriarchCrusaderFemale	Vampire Matriarch	F	0Leona	0LeonaHL
010335B1	030335B1	JharedStrongblade	Jhared Strongblade	M	0Victor	0VictorHL
010336F6	030336F6	WormAnchorite	Worm Anchorite	M	0RedRobin	0RedRobinHL
01033900	03033900	Styrbjorn	Styrbjorn	M	0RedRobin	0RedRobinHL
01033904	03033904	MargueriteDiel	Marguerite Diel	F	0Lamb	0LambHL
01033905	03033905	Harrow	Harrow	M	0Theo	0TheoHL
01033906	03033906	OnStayaSundew	On-Staya Sundew	F	0Leona	0LeonaHL
01033907	03033907	Martin	Brother Martin	M	0Victor	0VictorHL
01033908	03033908	MankarCamoran	Mankar Camoran	M	0Theo	0TheoHL
01033B8B	03033B8B	MG16NecromancerFemale3	Mage	F	0Lamb	0LambHL
01033B8D	03033B8D	MG16NecromancerMale3	Mage	M	0TheTruth	0TheTruthHL
01033C74	03033C74	RosentiaGallenus	Rosentia Gallenus	F	0Leona	0LeonaHL
01033CD8	03033CD8	MQ09UndeadBlade04	Ghost of Alain	M	0Theo	0TheoHL
01033E8E	03033E8E	MQ04MythicDawnAgent06	Mythic Dawn Agent	M	0TheTruth	0TheTruthHL
010342C3	030342C3	TestDremora	derek	M	0TheTruth	0TheTruthHL
01034597	03034597	EduardDenile	Eduard Denile	M	0TheTruth	0TheTruthHL
010347B1	030347B1	ForlornWatchmanPre	The Forlorn Watchman	M	0TheTruth	0TheTruthHL
010347B2	030347B2	GranthamBlakeley	Grantham Blakeley	M	0TheTruth	0TheTruthHL
0103486E	0303486E	HieronymusLex	Hieronymus Lex	M	0Victor	0VictorHL
01034870	03034870	ArmandChristophe	Armand Christophe	M	0RedRobin	0RedRobinHL
01034E15	03034E15	RaminusPolus	Raminus Polus	M	0Victor	0VictorHL
01034E16	03034E16	HannibalTraven	Hannibal Traven	M	0Victor	0VictorHL
01034E65	03034E65	Shuravi	Shuravi	F	0Leona	0LeonaHL
01034E66	03034E66	Shamada	Shamada	F	0Lamb	0LambHL
01034E67	03034E67	Shomara	Shomara	F	0Koala	0KoalaHL
01034E68	03034E68	Gundalas	Gundalas	M	0TheTruth	0TheTruthHL
01034E69	03034E69	TunZeeus	Tun-Zeeus	M	0RedRobin	0RedRobinHL
01034E6A	03034E6A	AvrusAdas	Avrus Adas	M	0RedRobin	0RedRobinHL
01034E6B	03034E6B	SilanaBlandia	Silana Blandia	F	0Leona	0LeonaHL
01034E6C	03034E6C	KantavCheynoslin	Kantav Cheynoslin	M	0RedRobin	0RedRobinHL
01034E6D	03034E6D	MariusCaro	Count Marius Caro	M	0TheTruth	0TheTruthHL
01034E6F	03034E6F	Tsavi	Tsavi	F	0Lenore	0LenoreHL
